#    time[fs]          Re(autocorrel)      Im(autocorrel)      Abs(autocorrel)
    73.00000000  1333234428149048625103634432.00000000000000  8850524802445080391757856768.00000000000000  8950380065622769920028704768.00000000000000
    73.20000000  8945135024213159816774811648.00000000000000 -12873170159857370375114457088.00000000000000  15675903500788948004446928896.00000000000000
    73.40000000 -20405594083778025355659444224.00000000000000  972860989578000872364834816.00000000000000  20428772073156020728401756160.00000000000000
    73.60000000  14072568111518535088886251520.00000000000000  15341335467753473595714568192.00000000000000  20818111037927503129823150080.00000000000000
    73.80000000  1502694938023792454651609088.00000000000000 -18074536830919904497768595456.00000000000000  18136895371839207031284170752.00000000000000
    74.00000000 -10796326466130997731429187584.00000000000000  11368312438743229465670713344.00000000000000  15677984336902645892840947712.00000000000000
    74.20000000  12206812494213828221400514560.00000000000000 -3449725577889715146115252224.00000000000000  12684907482186908103467859968.00000000000000
    74.40000000 -7546056097780547879337721856.00000000000000  2501941940251699635527090176.00000000000000  7950011075667845972286767104.00000000000000
    74.60000000  12561364995027609609553575936.00000000000000 -4543111641651088876621529088.00000000000000  13357685200917510254994915328.00000000000000
    74.80000000 -22641915544143112182293331968.00000000000000 -6738392463265594317066993664.00000000000000  23623341687769411353181159424.00000000000000
    75.00000000  17036403590263207693574471680.00000000000000  29447247340816534346596876288.00000000000000  34020279587939300423386529792.00000000000000
    75.20000000  4745723272103484716906184704.00000000000000 -37979902991069838575044395008.00000000000000  38275252064309912748110643200.00000000000000
    75.40000000 -26881383992567538046499553280.00000000000000  29818303832188562648229478400.00000000000000  40146482396152439048740274176.00000000000000
    75.60000000  39057222941644227890735218688.00000000000000  7801179277152082327142137856.00000000000000  39828696464076849881028755456.00000000000000
    75.80000000  8423198141274323161840615424.00000000000000 -66952592775102343826076860416.00000000000000  67480367116931535316828815360.00000000000000
    76.00000000 -25290839221133291908444979200.00000000000000  121063567936790578133240643584.00000000000000  123677055390622560104839380992.00000000000000
    76.20000000 -262311317663723166049547321344.00000000000000 -426213013052384540330555342848.00000000000000  500464544068479226702165180416.00000000000000
    76.40000000  752819858943170371434200432640.00000000000000  1500827769651959826634495754240.00000000000000  1679053821108094052200978841600.00000000000000
    76.60000000  234470629425281304146363809792.00000000000000 -3620647153545706755577694126080.00000000000000  3628231289008698291512416403456.00000000000000
    76.80000000 -4225961256511048365643738906624.00000000000000  2602860497168182364577772601344.00000000000000  4963227912281586752630739173376.00000000000000
    77.00000000  3468633732790213744128010747904.00000000000000  3149229910217579467465407070208.00000000000000  4684983351054643158177168752640.00000000000000
    77.20000000  2183613482219799188143184281600.00000000000000 -3126008020351426607290911817728.00000000000000  3813147516558141803969244037120.00000000000000
    77.40000000 -2674517710454605930448138797056.00000000000000 -1076679114747843146628762435584.00000000000000  2883102998449681812583448838144.00000000000000
    77.60000000  21306705092406881408702742528.00000000000000  1993206188640947269040110305280.00000000000000  1993320066150558343571437518848.00000000000000
    77.80000000  1172758552757471520790505586688.00000000000000 -632037660579510543747890806784.00000000000000  1332229044667852744318122983424.00000000000000
    78.00000000 -862686259886658912235145920512.00000000000000 -458608945553972281825195720704.00000000000000  977010618130303798773052080128.00000000000000
    78.20000000 -163306715808762382124358565888.00000000000000  718117381325589156825499959296.00000000000000  736452073654603395431185514496.00000000000000
    78.40000000  220624854822759473913178095616.00000000000000  28396966280381456439922655232.00000000000000  222444856671249686478192640000.00000000000000
    78.60000000 -865411872557353323462068797440.00000000000000 -10338904257030169272686477312.00000000000000  865473628774707877214152556544.00000000000000
    78.80000000 -1056413067088222682833506795520.00000000000000  1330417649958645340283733016576.00000000000000  1698828917706615385896473591808.00000000000000
    79.00000000 -60126380853584577833214148608.00000000000000  2621728921937035861934408204288.00000000000000  2622418296495752595938851422208.00000000000000
    79.20000000  3517419001247049782819175792640.00000000000000  1324169127470525471046930268160.00000000000000  3758411939700043497107523371008.00000000000000
    79.40000000 -11085624682545213298535605207040.00000000000000 -13269009583310534797600785170432.00000000000000  17290392995078005365372461514752.00000000000000
    79.60000000  5132607849009737915291058307072.00000000000000  46575554718699237986390769664000.00000000000000  46857506983260034644596773355520.00000000000000
    79.80000000  59564509461019128831648697679872.00000000000000 -75949136355756805731379253870592.00000000000000  96520475032591806300514435465216.00000000000000
    80.00000000 -151048584861334265800817085775872.00000000000000  4850075463152804650051870654464.00000000000000  151126431244206824409004351946752.00000000000000
    80.20000000  114839569375445714144644435017728.00000000000000  121256002257824151485889724284928.00000000000000  167006421367225476842150269288448.00000000000000
    80.40000000 -948983838472362268243393511424.00000000000000 -127620078074449637339157988638720.00000000000000  127623606351075608550137711820800.00000000000000
    80.60000000 -46399678696370322607729530634240.00000000000000  50048519133359632906750955356160.00000000000000  68247962977430082168850529386496.00000000000000
    80.80000000  23924305171529962926554411433984.00000000000000  5152356905968351302753219248128.00000000000000  24472824921266759315403673960448.00000000000000
    81.00000000 -98663955024098405491968835584.00000000000000 -9554481195564631967349805678592.00000000000000  9554990606610723088905191555072.00000000000000
    81.20000000 -5458232115617835082630383534080.00000000000000  305931680824187052650211049472.00000000000000  5466799065384959589067930992640.00000000000000
    81.40000000  8714575685458967083372767084544.00000000000000  884773601108603300747965104128.00000000000000  8759375189065216873516572344320.00000000000000
    81.60000000 -14124187049791769664881239785472.00000000000000 -14760472456382868712826641317888.00000000000000  20429493555963223733276814344192.00000000000000
    81.80000000 -4751017898930881352190025269248.00000000000000  29255132376360420943638384607232.00000000000000  29638403152571044519662049034240.00000000000000
    82.00000000  29811659141411312784003991339008.00000000000000 -32380537977263751018261870804992.00000000000000  44014023452312474622601363193856.00000000000000
    82.20000000 -75967849544225955446865906368512.00000000000000  54304573855831439214603084496896.00000000000000  93381480530336431477229172555776.00000000000000
    82.40000000  134988723817547217811996206432256.00000000000000 -13574638469075566547763447463936.00000000000000  135669548416201891406001708466176.00000000000000
    82.60000000 -198141980738946992697706868113408.00000000000000 -98186758455167063594203567095808.00000000000000  221135442810704934189341628956672.00000000000000
    82.80000000  97374975941675297950286343045120.00000000000000  312372029352300067959144544468992.00000000000000  327197449044634310087789089128448.00000000000000
    83.00000000  365835938020537097620528981606400.00000000000000 -262469678802129943608482246688768.00000000000000  450251336297694392148560088924160.00000000000000
    83.20000000 -273048194417367240088077580894208.00000000000000 -510870876099391261133235858440192.00000000000000  579261917029890657312140905414656.00000000000000
    83.40000000 -89338683562980241038277823430656.00000000000000  128410778232150157721177667141632.00000000000000  156431225613535228018486597910528.00000000000000
    83.60000000 -466324145292733697272691076104192.00000000000000 -1521383971386269124780999462354944.00000000000000  1591247119989241238712104423260160.00000000000000
    83.80000000 -3548040708308292573755681865203712.00000000000000  1143783681236394887488164235051008.00000000000000  3727845755563860585383408200318976.00000000000000
    84.00000000 -312779072573925396337999908700160.00000000000000  5741816196556326191639556584898560.00000000000000  5750329032609940212945900072337408.00000000000000
    84.20000000  8883198780989323044503257132040192.00000000000000  3357479252208626765197704094023680.00000000000000  9496519757868226305227872270286848.00000000000000
    84.40000000 -1983041366556762958796667175829504.00000000000000 -10944440852062838736492760880119808.00000000000000  11122645307020148070271096933318656.00000000000000
    84.60000000  9929860756232913471577441276264448.00000000000000  19897520267152730519104874585522176.00000000000000  22237658316916555010548625330667520.00000000000000
    84.80000000 -17435838897668709341547254819848192.00000000000000 -75148847851641216927461334772088832.00000000000000  77145043985304568347087442079121408.00000000000000
    85.00000000 -89188944421675565522508692951400448.00000000000000  250499710618073655526066807438835712.00000000000000  265903690885988576543734714410729472.00000000000000
    85.20000000  555447822575443373378371447030808576.00000000000000 -291558452799385056381851553385938944.00000000000000  627318591309529494637384182769123328.00000000000000
    85.40000000 -1269363829768396361669308717715161088.00000000000000 -163810273600370914799316535099785216.00000000000000  1279889971076154221171267501264207872.00000000000000
    85.60000000  2295776182856659397777324424340439040.00000000000000  1829374783701226408400544766206410752.00000000000000  2935506835456835088618989043098583040.00000000000000
    85.80000000 -2772545985355741558706474508666011648.00000000000000 -7604041045168385621160776553570762752.00000000000000  8093729144066891809270585267186565120.00000000000000
    86.00000000 -7836350392069676409220595905021870080.00000000000000  23988696024394510910553230115707289600.00000000000000  25236202654482143901975386163188334592.00000000000000
    86.20000000  77033504315536148481055569640740093952.00000000000000 -28759201812972218691779942774393012224.00000000000000  82226835498217926878690828864133791744.00000000000000
    86.40000000 -162236170666200589704380121728101122048.00000000000000 -187829353351243660367080124895134220288.00000000000000  248194361444370680105139696507149090816.00000000000000
    86.60000000 -506322424478087938859510650045225500672.00000000000000  305815815140615622968543174239258148864.00000000000000  591511378013549491845662151207943143424.00000000000000
    86.80000000 -827709327677650627823288426959114076160.00000000000000  1591993508865060634885842991537796939776.00000000000000  1794309355544097930457093146191293579264.00000000000000
    87.00000000  2799729513810475524912971739047711997952.00000000000000  7137535190881411167642305628449435287552.00000000000000  7667000322914561539771945727663043248128.00000000000000
    87.20000000  15417054590760224619851578085899774197760.00000000000000  2603533650542530594020974967357358211072.00000000000000  15635343287692413245042520207490579169280.00000000000000
    87.40000000  17391958761733902298641975143079761412096.00000000000000  2739862057450441617579629985358183137280.00000000000000  17606449774548792275659676170272360103936.00000000000000
    87.60000000  54508839347706364418027239314290773065728.00000000000000 -37337497805371132662837699185558127902720.00000000000000  66070434457479964791819917914723942662144.00000000000000
    87.80000000 -79572819945937277846083092829406259838976.00000000000000 -68500988795167546117746860922217301016576.00000000000000  104996281553511312886426622050685102850048.00000000000000
    88.00000000  20811448013900535297078977720800862273536.00000000000000  118764878044053024345922338147224736759808.00000000000000  120574510678061935415567463012835679797248.00000000000000
    88.20000000  58704395084504119012987859390836468875264.00000000000000 -159499298519171590298736131283431379173376.00000000000000  169959501735988188191049263955197380526080.00000000000000
    88.40000000 -187804904097787246683379499440744664399872.00000000000000  125995912724365823679077033169589198913536.00000000000000  226154044903965996707857474528749310443520.00000000000000
    88.60000000  268103455245232688699355280954219735023616.00000000000000 -12802562289646588990120537966373983223808.00000000000000  268408957219413148520807618346463126355968.00000000000000
    88.80000000 -295254610789324251110611464816290491793408.00000000000000 -102149440024584160216980290068087400562688.00000000000000  312425660421309617744085672487124734050304.00000000000000
    89.00000000  326948967157219914254269425102753361821696.00000000000000  206156923457771309516023521647670708928512.00000000000000  386518180962741091284969468177583729278976.00000000000000
    89.20000000 -408262065361705265953231814502087900790784.00000000000000 -346053176536509025912891308636054812098560.00000000000000  535192222481244192401279179222245273763840.00000000000000
    89.40000000  558285520647401538228985591625848700534784.00000000000000  637167499958194091467041694380743850983424.00000000000000  847151194042430415298681028726160254566400.00000000000000
    89.60000000 -660619552547432058139321154656096541999104.00000000000000 -1376692864805198748982190051670022858735616.00000000000000  1526990974830406266388548611006993342136320.00000000000000
    89.80000000 -160190732304983970994506891795970622750720.00000000000000  3058998250326420327397944816955580854829056.00000000000000  3063189737221073346354820537075219172425728.00000000000000
    90.00000000  4946157762780794210517797700809953854357504.00000000000000 -4309038982438359856785247012368306004819968.00000000000000  6559900423519410265618134916809723274592256.00000000000000
    90.20000000 -13003918318157618104680109500412359100858368.00000000000000 -6158060312725946433975739703833071332622336.00000000000000  14388314649064553650720238555665698769600512.00000000000000
    90.40000000 -11280317837736110099237096955671760749985792.00000000000000  29526571530630852183816524202248704471597056.00000000000000  31607973628086433685733624943316259378823168.00000000000000
    90.60000000  55643847432388957570933166671541279456755712.00000000000000  27555925749357597784102303750810873037324288.00000000000000  62093210586851517235334774766286286782201856.00000000000000
    90.80000000  56792034392342273424544284055740092698853376.00000000000000 -71921859019768617069409877058688517597560832.00000000000000  91641087811529496898923026834537137271996416.00000000000000
    91.00000000 -58717973982475939307087460622165529828786176.00000000000000 -96666757275947509023971079745158823236599808.00000000000000  113102884272920620080124281052231729682579456.00000000000000
    91.20000000 -129840863069038802299240196752192611018604544.00000000000000  43781698705635585766004134181181865035038720.00000000000000  137023672641131392771248910471930574513635328.00000000000000
    91.40000000  58262733618203091509926356620163709329735680.00000000000000  118677716561803493545588255340344416837566464.00000000000000  132207966995145432704119980582243746332016640.00000000000000
    91.60000000  58409012509053140607922416478970403427975168.00000000000000 -71622529896044207466485826005049324483903488.00000000000000  92419692333357572482069134693688159275843584.00000000000000
    91.80000000 -48713629870478800412433635775529250791096320.00000000000000 -2142117624341967249722115288183461113757696.00000000000000  48760705522731325970288140708674923950768128.00000000000000
    92.00000000  12595694344980957415143368969021878739927040.00000000000000  17497455488789427123164747531879169436680192.00000000000000  21559509841699844600416580437991462038142976.00000000000000
    92.20000000  5120881020711616935024014355332174704541696.00000000000000 -10678164104157347930662721007035282119196672.00000000000000  11842576200455663952837572777223955381485568.00000000000000
    92.40000000 -8539059897400858026097828588276599584980992.00000000000000  3045915258483135635613429609323896252661760.00000000000000  9066043442056736101252068997720434154668032.00000000000000
    92.60000000  6691353564938673287278950272457904033366016.00000000000000 -753765899029562928709363657206875734147072.00000000000000  6733674744265372439409391693243516664676352.00000000000000
    92.80000000 -8109040713864737947428820853338564148068352.00000000000000  2589040930086458702307418629830783226871808.00000000000000  8512324843236357304993106909603809472806912.00000000000000
    93.00000000  17430784971233065927052317208975676855549952.00000000000000 -3380636965270761824277350654154279235878912.00000000000000  17755589852334381749258332545185675420368896.00000000000000
    93.20000000 -38121463796179740163088026179779005582934016.00000000000000 -9792048138244950201852033841902706940182528.00000000000000  39358991459451155303306474254169881821839360.00000000000000
    93.40000000  52735811345136439563143362487610622221484032.00000000000000  67559413807049015005942061423290218111303680.00000000000000  85704960137566752217561274011101217024901120.00000000000000
    93.60000000  30202688790856397677666952363318377963323392.00000000000000 -173785570074013962928528834908529124437917696.00000000000000  176390551833558663053145106068309397200699392.00000000000000
    93.80000000 -296578619914310810935952432163137113120833536.00000000000000  129041731249639338671577516307729135840526336.00000000000000  323435690971453231357445968069219011308552192.00000000000000
    94.00000000  379427692699740108952697935950629562472202240.00000000000000  320380621550558088136183405524773008148791296.00000000000000  496597539917960513127100147575028269646348288.00000000000000
    94.20000000  209961497070476930867178080456061346375532544.00000000000000 -566784189599221713209190587737124836353245184.00000000000000  604423814745681878441184358124497356374147072.00000000000000
    94.40000000 -517669069037240427000588573880018260511948800.00000000000000 -90308028110858803319763908100576442826358784.00000000000000  525487207245956511313998985117857171533463552.00000000000000
    94.60000000 -146268349331621039123018820346859854686584832.00000000000000  228334211568625222229709229832298009397821440.00000000000000  271165894221347130140838018401513329194434560.00000000000000
    94.80000000 -28275592830647764265123024485372134802063360.00000000000000  384298988931939638507310901647330158609170432.00000000000000  385337802511037952341734299980752688498343936.00000000000000
    95.00000000  442215617575150181866920548419947073642692608.00000000000000 -52522578951228000392678917952122816751992832.00000000000000  445323785269841073851577787353365234627641344.00000000000000
    95.20000000 -210220224865575642664659079883443488686080000.00000000000000 -40137174072805712862389075917597832931966976.00000000000000  214017606016616953535517728863792278831890432.00000000000000
    95.40000000  375249873528639973571655789172721314609233920.00000000000000  123113014986796937652889279147013141096824832.00000000000000  394929464641978281975057388938488503750098944.00000000000000
    95.60000000 -104504647394017558717188659018789042016747520.00000000000000 -558686392015074998350670630301755358545182720.00000000000000  568376377015943464408759147347610648319098880.00000000000000
    95.80000000 -578411257165003041675002335009817860572708864.00000000000000  331177588809585313630532210286985754447970304.00000000000000  666511948688791328671308456849608715112808448.00000000000000
    96.00000000  515144005372155761509908589222887099025326080.00000000000000  480504976366409744521361236000361943725506560.00000000000000  704456087051387184496728351082523024731144192.00000000000000
    96.20000000  401974603552719306249749652210888995942432768.00000000000000 -456661118456967393698495420266555390010851328.00000000000000  608377316319185406264688142497178192743235584.00000000000000
    96.40000000 -328688206683618103781312594251830477885276160.00000000000000 -200715732606957398037108442185722567201914880.00000000000000  385126917429618856148317076222133287499333632.00000000000000
    96.60000000  65505715236081402222470479781104428683100160.00000000000000  254914518592801628976838778647450159425781760.00000000000000  263196524517308906553478242648001649892655104.00000000000000
    96.80000000  171049171615407207804395195843961666402254848.00000000000000 -260144821558621547570312264762967605213396992.00000000000000  311340885998103518562720481730212591671705600.00000000000000
    97.00000000 -360527014371505659992179892784198196060487680.00000000000000 -32722235941047940544487296923248704817725440.00000000000000  362008940244040710245969155422698489836994560.00000000000000
    97.20000000  180615013939201573736034668078830049831157760.00000000000000  291254215938462091617612922200283447159685120.00000000000000  342710959209340612044601661341385096914010112.00000000000000
    97.40000000  138033733992216591551913608765949333628518400.00000000000000 -331894146252609847652580033671697800137539584.00000000000000  359453802367679481690892624163881601132920832.00000000000000
    97.60000000 -646750649272096211756325233515738360134500352.00000000000000  131767671266522849111766585520988078424981504.00000000000000  660037212227371594218760732137382991273918464.00000000000000
    97.80000000  527485759815139219498117554293861475971760128.00000000000000  922858475807318030448357196353085438653628416.00000000000000  1062971774402858212421511325501245415491633152.00000000000000
    98.00000000  845986185293145806021380553727948458144301056.00000000000000 -1615063134828292676917070751607730234806239232.00000000000000  1823217363670124695553588939888029431182131200.00000000000000
    98.20000000 -3139170007748320179579939771415271960821628928.00000000000000 -12125687641666884355495493472445514744070144.00000000000000  3139193426638023332189468529975971066618576896.00000000000000
    98.40000000  2405568494629329126102906441938225470434705408.00000000000000  2445652843332950882747392803123400730212302848.00000000000000  3430448602217466159071195346396233448869068800.00000000000000
    98.60000000 -1723526718541272492467910063804304832606502912.00000000000000 -3273309167755489836530302519177730126795243520.00000000000000  3699337407866141827196215171732586280555380736.00000000000000
    98.80000000 -275395553540607810333341225594894211191144448.00000000000000  5946588825310770937085361511078267952780279808.00000000000000  5952962402721931101182260293387213096848719872.00000000000000
    99.00000000  12374982629873664162673698118993978787088039936.00000000000000 -5082931153795298309169194496707569581782204416.00000000000000  13378205567410663650998563131882853146197753856.00000000000000
    99.20000000 -20745064848998668230794649539311795265635090432.00000000000000 -17231023681874748688397242032882767810218950656.00000000000000  26967867782130801441309204335188929174531211264.00000000000000
    99.40000000  1473556575885202285170015663676755100926214144.00000000000000  31485337740255363094750053694522485277701701632.00000000000000  31519801103437873945484218523452880637812277248.00000000000000
    99.60000000  7830481816287164182053948283950068632744099840.00000000000000 -24484050321374762303224230374031887836381184000.00000000000000  25705741880265109065830466199802054886564036608.00000000000000
    99.80000000 -6083975497420475655634603071907942781075587072.00000000000000  53074018511769366170146749943688857730018181120.00000000000000  53421589257910047031859812697357795815587840000.00000000000000
   100.00000000  85626054116177947986281738226431184318475796480.00000000000000 -110089686158119791352803015346005442749867753472.00000000000000  139468850077355801585459346753133943896649236480.00000000000000
